id,UMAP1,UMAP2,DM1,DM2,DM3,DM4,DM5,DM6,DM7,DM8,DM9,DM10,DM11,DM12,DM13,DM14,DM15,DM16,DM17,DM18,DM19,DM20,DM21,DM22,DM23,DM24,DM25,DM26,DM27,DM28,DM29,DM30
"282,003",17.7380,0.5092,0.0260,0.0826,0.0051,-0.0630,-0.0081,0.0366,0.0344,0.0531,-0.1111,0.0099,-0.0353,0.1165,0.1227,0.0975,0.0123,-0.0830,-0.1544,-0.0609,-0.0390,0.0640,0.0655,0.0150,0.1586,0.1036,0.0102,0.1031,-0.0880,-0.1413,0.0711,0.2241
"154,I",-3.8583,-1.6162,-0.0231,-0.0324,-0.0172,0.0386,0.0088,0.0062,0.0277,0.0304,0.0207,-0.0295,0.0191,-0.0276,-0.0027,0.0046,-0.0081,-0.0081,0.0036,-0.0036,-0.0110,0.0085,-0.0074,0.0001,-0.0072,-0.0096,-0.0044,-0.0057,0.0045,0.0035,-0.0007,-0.0028
"461,114",-3.4324,-33.2008,0.0574,-0.1147,0.0219,0.0959,-0.0821,0.0090,-0.4202,0.0907,0.1319,-0.4715,-0.0704,-0.1972,-0.1274,-0.1231,0.1298,-0.0831,0.0043,0.0485,-0.0137,-0.0344,-0.1821,0.0632,0.1492,-0.0196,-0.0465,0.0082,-0.0363,0.0254,-0.1258,0.0835
"213,008",-34.4392,0.7724,0.1457,0.0895,-0.0778,-0.1177,0.1058,0.1779,-0.0476,0.0165,-0.1372,0.0402,-0.0636,-0.1309,0.1357,-0.3091,-0.4704,-0.3592,-0.3067,0.1929,-0.0452,0.1855,-0.0030,-0.0751,-0.1028,-0.0356,0.0524,0.0366,-0.0335,0.0113,-0.0695,0.1485
"266,005",18.1129,8.5256,-0.2277,-0.0462,0.0561,0.0781,0.0450,-0.0058,0.1837,0.0999,0.3285,-0.0204,-0.1619,-0.1811,0.0977,0.0457,-0.0890,0.1512,0.1380,0.0316,-0.0651,0.2245,0.0933,-0.2997,-0.1506,0.0631,0.0435,-0.0821,-0.0369,-0.1292,-0.0111,-0.1115
"234,009",9.3561,15.9225,-0.0369,0.1355,0.1159,-0.1221,0.0575,-0.0363,-0.2007,-0.0050,0.2705,-0.0258,0.0664,0.4048,-0.0946,0.2895,-0.0406,-0.1856,-0.1136,0.0306,-0.1248,0.0506,-0.1601,0.0183,0.0548,0.0740,0.0651,-0.0057,0.0033,0.1264,-0.1041,0.0669
"243,007",6.1356,-24.8519,-0.2093,-0.0011,-0.2848,-0.0833,0.1206,-0.0521,0.1213,-0.0721,-0.0705,-0.1896,-0.0316,-0.0225,-0.1687,-0.1984,0.2307,-0.1433,0.2628,0.1446,-0.0214,-0.2043,-0.0945,-0.1584,-0.0318,0.0281,-0.0532,0.0718,-0.1377,-0.0202,-0.1592,0.0561
"204,003",2.7862,-31.0655,-0.2054,-0.0889,-0.2365,0.0191,0.2166,0.1758,0.1925,0.0982,0.0216,-0.3428,-0.1545,-0.0482,-0.2711,-0.3016,0.3345,-0.1739,0.5517,-0.0866,-0.0378,-0.5348,-0.2142,-0.2359,-0.0347,-0.0228,-0.0374,-0.2863,-0.5966,0.1361,-0.6386,0.0192
"392,014",31.0136,1.6637,-0.2097,-0.0409,0.0232,0.0999,0.0845,-0.0089,0.2462,0.2048,0.0100,-0.1475,0.1225,-0.1030,0.0718,0.1731,-0.4122,-0.2712,0.0916,-0.3601,-0.2725,-0.1235,-0.1443,0.1300,-0.1588,0.0642,-0.2978,-0.0475,0.2206,0.1221,-0.1950,-0.2704
"202,006",-16.6486,43.9331,0.3960,0.1262,0.0682,-0.1619,-0.2045,-0.1648,-0.0891,0.1753,-0.1944,0.4298,-0.0556,0.0401,0.0041,-0.3658,0.1570,-0.0298,0.2714,-0.3407,-0.2267,-0.0084,0.5580,-0.0567,-0.1497,0.0457,0.4883,0.2543,-0.0258,0.3318,0.3138,-0.0719
"124,009a",-19.8325,45.1679,0.4404,0.1372,0.0511,-0.1930,-0.1466,-0.2114,-0.0560,0.1838,-0.1994,0.4525,-0.0264,-0.0858,-0.0436,-0.5190,0.1910,-0.0930,0.3204,-0.4613,-0.3165,-0.0045,0.7255,-0.0404,-0.2199,0.1656,0.5383,0.3210,0.0429,0.4333,0.4554,0.0468
"285,001",9.7911,-9.5959,0.0274,0.0406,-0.0976,-0.0239,0.0069,0.2139,0.2144,-0.0271,-0.0477,-0.0606,-0.0399,-0.0608,-0.1304,0.4998,0.0194,-0.2320,-0.2246,-0.1113,-0.2596,0.1419,0.3164,0.4021,0.3285,0.1212,-0.0071,0.1775,0.2497,-0.1661,-0.1727,-0.1325
"285,001=364,019",11.5919,-9.1488,0.0175,0.0489,-0.0834,-0.0303,0.0081,0.2061,0.1980,-0.0281,-0.0484,-0.0638,-0.0426,-0.0496,-0.1259,0.5063,0.0245,-0.2398,-0.2241,-0.1317,-0.2728,0.1368,0.2984,0.3956,0.3217,0.1434,-0.0112,0.1617,0.2324,-0.1555,-0.1842,-0.1332
"293,023",-19.6031,20.5211,0.2310,-0.0416,0.0390,-0.1030,-0.0854,0.0106,-0.0826,0.0729,0.2598,0.0354,0.1657,-0.0122,-0.0961,-0.1653,0.0401,0.0401,0.0169,0.0380,0.0193,0.1106,-0.0336,-0.1033,0.1798,-0.1437,-0.3597,0.1445,0.0092,0.1915,0.1183,0.1131
"293,022",-9.6633,-3.7498,0.0525,-0.0969,-0.0464,0.0861,-0.0709,0.0799,0.1105,0.2811,-0.0939,-0.0772,0.0963,-0.1876,0.0029,-0.0405,-0.2413,-0.1093,-0.0234,0.4041,-0.2017,-0.0970,0.2397,-0.0922,0.2177,-0.0984,-0.0702,-0.1391,0.3468,0.0994,-0.0354,-0.0892
"331,001",28.1218,-10.6165,-0.0516,0.1055,0.0881,-0.0405,-0.0584,-0.0514,-0.1402,0.0699,-0.0916,0.0675,0.0130,0.2746,0.1320,0.2395,0.0142,0.1037,-0.0767,0.2296,-0.0323,-0.2575,0.0690,-0.1370,-0.1422,0.0085,-0.1387,0.2367,-0.1102,0.0474,0.0163,-0.2121
"293,024",-17.6448,21.2197,0.2181,-0.0201,0.0313,0.0280,-0.2287,-0.0235,0.0713,0.2797,-0.1313,0.1976,0.0598,-0.0266,0.2197,-0.2115,0.0184,0.2173,0.1402,0.0096,0.0499,-0.2469,0.1500,0.3022,-0.0684,0.2240,-0.0179,-0.0565,0.0471,-0.4149,-0.0652,-0.0255
"461,104",-4.8941,23.1273,0.2210,0.0333,0.0314,-0.0335,-0.1365,-0.0170,-0.0065,-0.0192,0.0070,0.1018,-0.1007,0.1388,0.0746,-0.0737,0.1301,-0.0021,0.0691,-0.0602,0.1611,0.3158,-0.3777,0.1047,0.0969,-0.1981,-0.1545,-0.2963,0.0470,-0.0319,0.0549,0.2847
"082,053",17.5556,-4.7423,-0.0937,0.0220,0.0542,0.0272,-0.0520,-0.0388,0.0317,0.1312,-0.1174,-0.0703,0.0155,0.1477,0.0951,0.1507,0.0345,-0.0325,-0.1215,-0.0811,-0.1820,0.0363,-0.0810,-0.0326,0.0956,0.1638,-0.0100,0.0001,-0.1324,-0.0298,-0.0353,0.0446
"010,025",40.8526,0.5880,-0.2883,0.1103,0.1803,-0.0473,0.0177,0.0386,-0.0082,0.1096,-0.0743,-0.1091,0.0989,-0.0272,0.0180,0.3991,-0.1137,-0.1223,0.1125,-0.6853,-0.5691,-0.1719,-0.2009,-0.0833,-0.0756,0.3902,-0.6199,-0.6254,-0.3353,0.5930,0.2009,-0.2929
"349,003",0.1315,2.2988,-0.0150,0.0069,0.0497,0.0404,-0.0578,-0.1967,0.1104,0.0555,-0.0722,0.0209,0.0904,-0.0339,0.1322,0.1165,-0.0020,0.0253,-0.0430,0.0000,0.0386,-0.0103,0.0359,0.0292,-0.0684,-0.1399,-0.0423,0.0155,-0.1063,-0.1191,-0.0196,0.0298
"016,013",-13.6795,22.5089,0.2462,0.0421,0.0369,-0.0297,-0.1932,-0.0886,0.0841,0.1328,-0.1069,0.1810,0.0312,-0.0675,0.1157,-0.2032,0.0329,0.0773,0.1778,-0.1003,-0.0147,-0.1325,0.2164,0.2213,-0.1061,0.1741,0.0526,-0.0342,0.0323,-0.2253,0.0088,0.0045
"322a,001=201,001",15.8877,-9.2337,-0.0419,-0.0136,-0.0097,0.0620,-0.1626,0.0855,0.1836,0.1483,-0.0611,-0.0715,-0.0964,-0.0472,-0.0115,0.2167,-0.0127,-0.0275,-0.2424,-0.0768,-0.2210,-0.0429,-0.0177,0.0676,0.1960,0.3063,-0.1005,0.1710,-0.0732,-0.2625,-0.1022,0.0119
"344,003",-46.7758,-11.8135,0.5259,-0.0739,0.0575,0.0468,-1.3466,0.5385,0.5531,-1.1976,0.1463,-0.3559,-0.1786,-0.0838,-0.2446,0.3424,-0.2271,0.0922,-0.0734,-0.0176,-0.1325,-0.4035,0.0872,-0.1028,-0.1146,0.1409,0.2160,0.0854,-0.0307,0.0420,0.0203,-0.1147
"418,001",-7.9188,-1.2574,0.0599,-0.0734,-0.0156,0.1440,-0.1261,0.0609,0.0922,0.0535,-0.0396,-0.0037,0.0743,-0.0780,0.0537,-0.0042,0.0073,0.0843,0.0022,0.0073,-0.0091,-0.0227,0.0157,-0.1084,0.0763,-0.0170,0.0252,-0.0453,0.0081,0.0088,0.0226,-0.0025
"249,005",13.2423,8.2308,-0.0770,0.0655,-0.0466,0.0445,0.0412,-0.0056,-0.1323,-0.0489,-0.0328,0.1602,0.0188,0.2792,0.0968,0.2172,0.0359,-0.1250,-0.2702,-0.0908,-0.0143,0.0734,-0.0304,-0.1741,0.0062,0.0217,0.0903,-0.0045,0.1342,0.0505,-0.0492,0.0061
"461,106",3.2002,8.4432,-0.0185,0.0343,0.0092,0.0524,0.1007,-0.1238,0.0009,-0.0442,-0.0172,-0.0823,0.0351,0.0918,0.0163,0.0589,-0.0714,0.1833,0.1228,0.0949,-0.0271,0.0258,0.0941,-0.0886,0.1912,-0.1336,-0.0405,-0.1174,0.0848,-0.1960,0.3216,-0.1705
"282,002",-9.2138,-14.8867,-0.2089,-0.5268,0.1088,-0.0163,0.0940,0.0017,0.0928,0.0667,0.2718,0.0320,-0.1101,-0.0571,0.0124,0.0629,0.0773,-0.1379,-0.0222,-0.0448,0.0618,-0.1589,-0.0404,0.1372,-0.2915,-0.1062,0.0944,-0.0802,-0.1357,0.0050,-0.1415,0.0165
"155,008",13.6466,24.7079,0.1966,0.1099,0.0817,-0.1106,-0.0733,-0.0977,-0.1110,0.0511,-0.0118,0.2370,-0.0775,0.1546,0.1415,0.0225,-0.0041,0.0681,0.0134,-0.2009,-0.0284,0.0127,-0.0537,-0.1352,0.1913,-0.1414,0.1636,-0.0416,-0.1896,-0.1726,-0.1716,-0.0068
"461,107",-36.0431,33.6071,0.2828,-0.0044,0.0525,-0.1471,-0.0378,-0.0417,-0.2950,0.1938,1.0237,-0.1313,0.6291,0.0170,-0.3788,-0.1937,-0.1188,0.0133,0.0083,0.1386,-0.0203,-0.0486,0.0885,-0.0077,-0.0281,0.2214,-0.3272,0.0889,0.0537,0.0197,-0.1149,0.3435
"156,004=097,002",-27.2951,29.2491,0.3642,-0.0109,0.0739,-0.1373,-0.4006,0.1213,-0.0908,-0.4003,0.7121,-0.1736,0.2822,0.0728,-0.3435,0.0324,-0.1093,-0.0188,-0.0616,0.0614,-0.0808,-0.1366,-0.0769,-0.0765,0.0146,0.0618,-0.0446,0.1054,0.0531,0.0484,-0.0493,0.0996
"022,001",-23.0278,-13.2802,-0.0893,-0.0983,-0.0406,0.1730,0.0541,0.0862,0.2115,0.2381,0.0747,-0.1719,0.1971,-0.2543,-0.0172,0.1256,-0.0856,-0.0291,-0.0377,-0.2184,-0.2473,0.1412,-0.0861,0.2210,-0.1925,-0.2103,-0.1345,-0.0015,0.1249,0.0350,-0.2782,-0.2981
"070,017",17.4184,28.9400,0.0955,0.1513,0.0257,-0.1531,0.1967,-0.0698,-0.0711,-0.1154,0.0745,0.0747,-0.0052,0.0982,0.0855,0.3139,-0.2044,0.1713,0.1568,-0.1617,0.1752,-0.0113,-0.0319,0.1143,0.2374,-0.1122,0.1488,-0.0430,-0.0809,-0.0466,0.0787,0.0055
"034,001",4.8448,18.9591,0.2488,0.0434,0.0744,-0.0372,-0.3393,-0.0467,-0.0207,-0.0368,-0.1328,0.1446,-0.0436,0.1188,0.1551,-0.0429,-0.1400,-0.0171,0.0295,0.1300,0.0543,-0.1776,0.1032,-0.1684,0.0100,0.0079,-0.0099,0.0404,-0.1513,-0.1012,-0.0210,-0.0054
"328,001",23.4818,5.4862,-0.1827,0.0947,0.2211,-0.0892,-0.0930,-0.0143,-0.0922,-0.0286,-0.0559,0.0681,-0.0102,0.1414,0.0980,0.1225,0.0177,0.0597,-0.0026,-0.0414,-0.1103,-0.0417,-0.1043,-0.1576,0.0273,-0.1182,-0.1724,0.0848,-0.0837,-0.0439,0.0623,0.1969
"323,017",6.0189,-28.6299,0.1799,0.0693,-0.1820,-0.1189,0.0948,0.1221,-0.0940,0.0014,-0.1123,0.0313,-0.0839,-0.0153,-0.0141,-0.3595,0.3125,-0.0834,0.5012,0.1085,0.0603,-0.3276,-0.0900,-0.1104,-0.1311,0.0658,0.0891,-0.0035,-0.2951,-0.0252,-0.2591,0.1752
"115,001",6.4475,7.1677,0.0876,0.0702,0.0666,-0.0109,-0.1251,-0.0507,-0.0646,0.0980,-0.1185,0.1389,-0.0747,0.2672,0.1039,0.0715,0.0321,0.1000,0.0921,0.2114,0.1138,-0.0773,0.0147,0.1281,-0.1764,0.1620,-0.0535,-0.0035,-0.0130,-0.0048,-0.0033,-0.0444
"361,001",-8.8753,13.0480,0.1564,0.0296,0.0146,-0.0033,-0.0745,-0.1809,0.1163,-0.0542,-0.1012,-0.0347,0.0054,-0.0845,0.0677,-0.1975,-0.1523,-0.1525,-0.0766,0.1477,0.0426,0.2460,-0.1065,0.0317,0.0858,-0.1001,-0.0852,0.0354,-0.0475,0.0727,0.1232,0.1250
"136,001a=194,004",-5.0423,15.3362,0.1648,-0.0106,0.0427,0.0130,-0.1452,-0.0284,0.0297,0.0909,0.0649,0.0483,0.0669,0.0497,0.1218,0.0218,0.1408,-0.0318,0.0035,-0.0495,0.2665,0.1213,-0.1553,0.1283,0.0883,-0.1680,-0.0455,-0.2040,0.0108,-0.0324,-0.0407,-0.1816
"129,002=194,005",13.9487,18.2568,0.1005,0.1214,0.0589,-0.1054,0.0137,-0.1098,-0.0298,-0.1604,0.0210,0.0585,-0.1608,0.1056,0.0870,0.1778,-0.0151,-0.0626,0.0571,-0.1537,0.1364,0.1947,-0.1527,0.0641,0.1715,-0.0758,-0.0573,-0.2208,0.0678,-0.1445,0.0972,0.2455
"234,012",-16.6832,14.4036,0.2638,-0.0214,0.0156,-0.0185,-0.3159,0.0529,0.1496,-0.1366,0.1888,-0.0074,0.0995,-0.1396,-0.0946,-0.0899,-0.0631,-0.0251,0.0670,-0.0360,-0.0044,-0.1579,0.1756,0.1736,-0.1692,0.1104,0.0269,-0.0640,-0.0672,-0.0783,-0.0411,0.1654
"132,007a",-42.5972,-0.8289,0.2656,-0.0082,0.0588,-0.0085,-0.5294,0.1371,0.1757,-0.3678,0.0558,-0.1692,-0.0753,0.1370,-0.0920,0.0311,-0.0109,0.1233,-0.0225,-0.0389,0.0466,-0.0671,-0.1952,-0.0411,0.1321,-0.1617,-0.0666,0.2243,-0.0110,0.1576,-0.0314,-0.1061
"366,015",23.5682,30.9548,0.2639,0.1582,0.1083,-0.2009,0.0077,-0.1663,-0.3983,0.0245,0.3079,0.1513,0.0931,0.3237,-0.0855,0.1265,-0.0353,-0.0319,-0.0122,-0.0141,0.0079,0.0172,-0.0135,0.0289,0.0973,-0.2566,0.2930,0.2289,-0.0975,0.1981,-0.3414,-0.4129
"330,006",-16.2619,1.1750,0.1192,-0.0268,-0.0081,0.0295,-0.0146,0.0560,0.0159,0.2625,0.0966,0.0297,0.1432,-0.2191,-0.0877,-0.1244,-0.1539,-0.0699,0.2452,-0.1844,-0.0585,0.0509,0.1349,-0.1196,-0.1168,0.0815,-0.0347,0.0449,0.0638,0.1192,0.0320,-0.0200
"434a,021",-12.8906,-53.4761,-0.2767,-0.1929,-0.0180,0.9272,0.1834,0.0619,-0.3553,-0.6110,-0.0279,0.7079,0.2813,-0.0540,-0.0691,-0.0963,-0.0071,-0.1219,0.0349,-0.1072,-0.0072,0.0226,-0.0086,-0.1464,0.1709,-0.0360,0.0269,-0.1041,0.0515,-0.0776,-0.0372,0.1048
"101,004",-0.3815,5.6512,0.1493,0.0102,-0.1367,-0.0503,0.0635,0.2198,0.0568,-0.0699,-0.1048,-0.0003,-0.0352,-0.1064,-0.0175,-0.1267,0.1896,-0.0628,0.1318,0.0584,0.0236,0.0331,-0.0353,-0.0210,0.0559,-0.0459,-0.1205,0.0249,0.0329,0.0475,-0.0114,0.0371
"265,002=310,001",-18.0314,-23.0501,0.0721,-0.1620,0.0047,0.1300,-0.1715,-0.0181,0.2185,0.0920,0.0197,-0.0883,0.0265,-0.1933,-0.1555,0.0693,-0.0793,0.2280,0.0150,0.0635,0.0635,0.1628,-0.1557,0.2552,-0.0793,-0.0785,0.1724,0.1844,-0.0030,0.1243,-0.0326,-0.0738
"453,001=335,023",-20.1660,6.8912,0.1311,-0.0458,0.0006,0.0664,-0.0730,0.0601,0.1164,0.3075,0.0247,0.0438,0.1260,-0.1755,0.1950,-0.1671,-0.1135,0.1261,0.3009,-0.1685,-0.0679,0.0622,-0.0427,0.3166,-0.1301,-0.2802,0.0550,-0.1727,-0.1830,-0.2117,0.1594,-0.0853
"249,002",-3.8509,31.6865,0.2634,0.0831,0.0828,-0.0778,-0.0697,-0.5120,0.1074,-0.0010,-0.1456,0.1367,0.0542,-0.0946,-0.0111,-0.2942,0.1529,0.0579,0.1189,-0.1247,-0.1221,0.0853,0.1041,0.0632,0.0136,0.0225,0.1537,0.3241,-0.0398,0.2767,0.2237,0.0629
"097,003=353,002",-36.1782,-6.9314,0.0805,-0.0054,-0.2523,-0.0387,-0.0213,0.3838,0.2748,-0.1506,-0.1236,-0.1407,0.0021,-0.2939,0.1337,-0.0457,-0.7610,-0.8787,-0.5561,0.7599,-0.4236,0.7195,1.3008,0.4670,0.3056,-0.7296,-0.4072,-0.4561,-0.9611,0.0434,0.0225,0.6056
"097,003=353,002",-34.8752,-8.1580,0.0703,0.0143,-0.2455,-0.0571,-0.0241,0.3672,0.2471,-0.1449,-0.1378,-0.1244,-0.0115,-0.2542,0.1617,-0.0714,-0.7991,-0.9187,-0.5608,0.7571,-0.3913,0.7041,1.2056,0.3951,0.2736,-0.6712,-0.3716,-0.4153,-0.9067,0.0165,0.0313,0.5969
"213,004",-7.9196,13.3491,0.0913,0.0255,0.0468,-0.0185,-0.0471,-0.0194,0.0451,0.0239,0.0479,0.0310,0.0155,0.0021,0.1060,0.0746,0.1059,-0.0658,-0.0217,-0.1522,0.3075,0.0849,0.0078,-0.0637,-0.0208,-0.0484,-0.0479,-0.1346,-0.0023,-0.0141,0.0306,0.0835
"238,002",-5.6399,39.3575,0.0893,-0.0067,0.0652,0.0904,-0.0029,-0.5603,0.2671,-0.1263,-0.1110,-0.0816,0.0617,-0.1820,-0.0523,-0.2449,0.0210,0.1767,0.0100,0.0257,-0.0218,0.1322,-0.2029,0.0711,0.1356,-0.0489,-0.1191,0.3517,-0.0207,0.2064,0.1258,0.1707
"097,004=388,003",-1.1981,24.2185,0.2690,0.0733,0.0456,-0.0736,-0.1902,-0.0580,-0.1299,0.0795,-0.0565,0.2206,-0.0404,0.2513,0.0785,-0.1342,0.1190,-0.0040,0.0377,0.2439,0.1644,0.0105,-0.0865,0.1158,-0.1157,0.0442,-0.0551,-0.2455,0.0582,0.0392,-0.1916,-0.1589
"447,001",-26.6739,-7.6481,-0.0324,-0.0924,-0.1371,-0.0087,-0.0391,0.0352,0.1602,0.1401,-0.0242,-0.0919,0.0850,-0.1174,0.1384,-0.0679,-0.2567,-0.0904,-0.2699,0.3696,-0.1383,0.1937,0.1350,-0.1252,-0.0659,-0.3089,-0.0936,-0.4286,-0.4971,-0.0515,0.2837,0.0111
"344,003a=437,015",10.5905,-8.7227,-0.0412,-0.1117,0.0492,0.0779,-0.0998,0.0213,0.0840,0.1831,-0.0486,-0.0483,0.1110,0.1233,0.1480,0.0466,0.0258,0.0676,-0.0214,0.2572,0.1335,-0.3069,0.0087,-0.1015,-0.0270,0.0737,-0.1142,0.0800,-0.0550,-0.1934,0.0245,-0.0555
"074,004",10.3382,5.0448,0.0503,-0.0470,-0.0346,0.0539,0.0345,0.1145,0.1601,0.1766,-0.0088,-0.0686,0.1103,-0.1997,0.1243,0.1172,-0.0553,0.1627,0.1269,-0.4267,-0.3531,0.0034,0.0319,0.3859,-0.2127,-0.6573,-0.0681,0.0420,0.1020,-0.1720,-0.0797,-0.1310
"461,111",-16.0523,34.5034,0.2063,-0.1474,0.1237,-0.0635,-0.2137,-0.1922,0.0672,0.0036,-0.0434,0.0312,0.0754,-0.0675,0.0435,-0.1841,0.1658,0.3524,-0.0344,-0.1345,-0.0781,0.1389,-0.3448,-0.4390,0.8258,-0.5867,-0.9434,1.0907,-0.2616,0.8585,-0.1151,0.4028
"194,006",1.3854,17.8997,0.1545,0.0864,-0.0010,-0.0483,-0.0389,-0.0035,-0.0434,-0.1079,-0.1290,0.1523,-0.0570,0.1819,0.0720,-0.1406,0.1866,-0.1465,0.0470,0.0863,0.0694,0.1847,-0.1378,0.1881,0.0051,0.1062,-0.0597,-0.0926,0.1874,-0.0159,-0.0749,0.1000
"248,027",22.8517,-12.2515,-0.3576,0.0598,-0.0043,0.0072,0.0884,0.1409,0.0198,0.0197,-0.0311,-0.1483,0.0382,0.1579,0.0188,0.1892,0.3172,-0.1777,0.0492,0.3726,-0.2093,-0.2584,-0.0328,-0.3011,-0.2425,0.0090,-0.0010,0.2957,-0.0674,-0.3155,0.5075,-0.1059
"242,033",-12.4625,44.5123,0.1034,0.1386,-0.3467,-0.2595,0.6569,0.4049,0.0275,-0.2943,-0.0588,-0.1012,-0.0618,-0.2130,0.0794,-0.0763,-0.0110,0.3353,-0.0152,0.0517,0.1199,-0.2503,0.0476,-0.0124,-0.0344,-0.0095,-0.0364,0.0471,-0.0488,0.0572,-0.0992,0.0167
"124,010",36.5388,12.1211,-0.7807,0.3984,0.5094,-0.3522,-0.1529,0.1686,0.0470,-0.0462,0.0329,0.0686,0.1235,-0.2010,-0.0412,-0.1684,-0.0428,0.0254,0.0071,0.1302,0.0384,0.0529,0.0274,-0.0021,-0.0059,-0.0814,0.0496,0.0287,0.0014,-0.0231,0.0125,0.0560
"364,020",20.7377,4.9045,-0.1023,0.1119,0.0203,-0.0634,0.1375,0.0732,0.0628,-0.0680,-0.0672,-0.0007,0.0098,-0.0421,0.0691,0.1089,-0.0622,-0.0576,0.0818,-0.1562,-0.1228,-0.0044,0.0677,0.1126,0.0078,-0.0003,-0.1583,-0.1076,0.0666,0.0554,0.0308,0.0193
"236,003a",-46.2602,-2.9189,0.3636,-0.0874,0.0662,-0.0510,-0.6891,0.2894,0.2245,-0.6272,0.1462,-0.1516,-0.0973,0.0135,-0.1160,0.1025,-0.0362,0.0156,-0.0652,-0.0536,0.0051,-0.0774,-0.1538,0.0025,0.0094,-0.0092,-0.0075,-0.0464,0.0452,0.0225,-0.0000,0.0406
"460,001=457,014",-13.3656,10.7885,0.1549,-0.0307,-0.0074,0.0558,-0.1582,0.0376,0.0698,0.2133,-0.0327,0.0040,0.0396,-0.0686,0.0376,-0.0198,-0.0765,0.0200,-0.0419,0.1900,0.0745,0.1833,-0.0930,0.1435,0.0894,-0.0702,-0.3234,-0.2119,0.0424,-0.0983,-0.0186,-0.1328
"082,051",-17.1397,-14.3312,0.0046,-0.0757,0.0133,0.1319,-0.0555,-0.0486,0.1947,0.2247,0.0710,-0.0612,0.0320,-0.1468,0.0818,-0.0175,0.0211,0.0999,-0.0493,-0.0337,0.0836,0.0775,0.0542,0.1197,-0.0345,-0.0770,0.0228,0.1279,-0.0025,0.0809,0.0322,-0.1043
"082,052",33.8365,-1.6920,-0.0987,0.0152,-0.0297,0.0616,0.1087,0.0391,0.1963,0.0881,-0.1115,-0.2040,0.0807,-0.0845,0.0790,0.0553,-0.0277,0.0102,0.2689,-0.3205,-0.1619,-0.0044,-0.3264,0.0764,0.0364,0.3112,-0.4386,0.0252,0.0303,0.3470,0.0473,-0.0651
"457,012",7.2715,26.7893,0.2284,0.0965,0.0295,-0.1110,-0.0913,-0.0431,-0.0140,0.0828,-0.1133,0.1853,-0.0714,0.0669,0.1170,-0.2181,-0.0621,-0.0667,-0.0983,-0.2011,-0.1189,0.1484,-0.0381,-0.0287,-0.0240,0.0300,0.1092,0.0272,-0.1030,-0.1034,0.1085,0.1759
"223,003",0.1570,-29.8475,-0.1870,0.0545,0.1636,0.0376,-0.0361,-0.0495,-0.3410,0.0512,-0.0860,-0.3020,-0.0714,-0.0754,0.0491,0.1347,-0.0920,0.0716,0.0409,-0.1365,-0.1024,0.0595,-0.0174,-0.1991,-0.0343,0.0878,0.0243,-0.0627,-0.0142,-0.0246,0.0613,0.0576
"392,016",11.9671,-11.6223,-0.1401,-0.0032,0.0170,0.0639,0.0365,-0.0459,0.1426,0.1154,0.3303,0.1448,-0.4866,-0.0247,0.2120,0.1625,-0.0520,-0.1295,-0.1365,0.0287,-0.2388,0.1303,0.1373,0.1010,0.1630,0.0951,0.0849,0.1017,-0.0569,-0.1565,-0.0119,0.0113
"101,005",-9.1466,17.6348,0.1650,-0.0109,-0.0334,0.0358,-0.1597,0.1283,0.0792,0.0248,-0.1388,-0.0398,-0.0302,0.0070,0.1553,-0.1749,-0.0103,0.1908,-0.1663,0.0559,0.1920,-0.0688,-0.0994,-0.1317,0.1088,-0.0664,-0.2062,0.0472,0.0109,-0.0531,0.0132,0.1520
"355,007",32.4941,-11.9449,-0.1887,0.1532,0.1744,-0.0553,-0.0804,-0.0589,-0.1247,0.0766,-0.1351,0.1178,0.0272,0.4374,0.1701,0.3632,0.0069,0.0550,-0.1561,0.3944,-0.0797,-0.3306,0.1358,-0.3743,-0.2068,0.0042,-0.1988,0.1775,-0.3211,0.0375,0.0459,-0.2991
"461,102",-17.4006,32.3216,0.2225,-0.0968,0.1042,-0.0392,-0.2156,-0.1751,0.0090,0.0355,-0.0180,0.1040,0.0797,-0.0249,0.0806,-0.1540,0.1056,0.2260,-0.0715,-0.1251,-0.0552,0.1017,-0.1888,-0.3798,0.6291,-0.4535,-0.7236,0.8605,-0.2089,0.6007,-0.0800,0.2837
"461,009",-16.3820,32.6710,0.2620,-0.1497,0.0994,-0.0939,-0.1991,-0.0879,0.0179,0.0266,-0.0608,0.1010,0.0666,-0.0719,0.0594,-0.2574,0.1376,0.2424,-0.0871,-0.1629,-0.1069,0.0813,-0.1404,-0.3777,0.5981,-0.4306,-0.7271,0.8170,-0.1725,0.6455,-0.0446,0.2392
"246,021",-0.0530,-6.4154,-0.0155,0.0113,-0.1533,-0.0056,0.1304,0.1750,0.1062,0.0453,-0.0556,-0.0782,0.0297,0.0062,0.0087,0.0322,0.0357,-0.2566,-0.1376,0.1173,-0.0994,0.1851,0.1310,0.0867,0.1832,0.0298,0.0721,0.0572,0.0502,-0.0309,0.0731,0.0362
"356,003",37.2844,10.4325,-0.8463,0.5073,0.6574,-0.4059,-0.1969,0.1841,-0.0863,-0.0798,-0.1104,0.1419,0.1355,0.0205,-0.0733,-0.0209,0.0597,0.0276,-0.0347,0.1317,-0.0265,-0.0973,0.0698,-0.1493,-0.0318,-0.0422,-0.0276,0.1069,-0.0625,0.0957,-0.0147,-0.2040
